Pbar	depth	mean_H2O_melt	mean_CO2_melt	mean_S2_melt	mean_S6_melt	mean_Stot_melt	mean_H2O_gas	mean_CO2_gas	mean_SO2_gas	mean_H2S_gas	mean_S2_gas	mean_mS_released	mean_Exsolv_vol_wt	mean_RhoBulk	mean_beta_bulk	mean_rv_bulk	mean_z_bulk	std_H2O_melt	std_CO2_melt	std_S2_melt	std_S6_melt	std_Stot_melt	std_H2O_gas	std_CO2_gas	std_SO2_gas	std_H2S_gas	std_S2_gas	std_mS_released	std_Exsolv_vol_wt	std_RhoBulk	std_beta_bulk	std_rv_bulk	std_z_bulk	lowlim_mS_released	lowlim_Exsolv_vol_wt	lowlim_rv_bulk	lowlim_z_bulk	
4.11500e+03	1.49964e+01	1.35595e+00	-9.73912e-01	-1.39117e+00	-7.75207e+00	-1.26580e+00	-3.97387e+00	-3.00522e+00	-8.24478e+00	-1.33012e+01	-1.79245e+01	2.11301e-02	2.03894e-01	2.48978e+03	-2.33608e+01	8.32659e-01	8.83908e-01	1.02439e-01	6.10410e-02	6.45118e-01	3.65657e+00	4.24317e-01	1.05818e+00	1.02767e+00	1.20666e+00	3.83149e+00	5.02988e+00	1.89393e-02	1.51415e-01	2.07135e+01	6.20100e-02	1.59301e-02	1.69106e-02	2.19084e-03	5.24788e-02	8.16729e-01	8.66997e-01
4.11400e+03	1.49927e+01	1.35594e+00	-9.74420e-01	-1.39117e+00	-7.75207e+00	-1.26580e+00	-3.96604e+00	-2.99780e+00	-8.23709e+00	-1.32932e+01	-1.79168e+01	2.11822e-02	2.04417e-01	2.48976e+03	-2.33603e+01	8.32598e-01	8.84273e-01	1.02438e-01	6.10647e-02	6.45084e-01	3.65656e+00	4.24317e-01	1.04337e+00	1.01246e+00	1.19383e+00	3.82655e+00	5.02593e+00	1.89534e-02	1.51472e-01	2.07138e+01	6.07614e-02	1.58713e-02	1.68564e-02	2.22883e-03	5.29443e-02	8.16727e-01	8.67417e-01
4.11300e+03	1.49891e+01	1.35593e+00	-9.74928e-01	-1.39116e+00	-7.75207e+00	-1.26581e+00	-3.95877e+00	-2.99095e+00	-8.22995e+00	-1.32857e+01	-1.79096e+01	2.12344e-02	2.04939e-01	2.48974e+03	-2.33593e+01	8.32454e-01	8.84550e-01	1.02436e-01	6.10884e-02	6.45050e-01	3.65654e+00	4.24317e-01	1.03106e+00	9.99800e-01	1.18312e+00	3.82262e+00	5.02280e+00	1.89675e-02	1.51529e-01	2.07143e+01	6.08124e-02	1.58020e-02	1.67911e-02	2.26682e-03	5.34100e-02	8.16652e-01	8.67759e-01
4.11200e+03	1.49854e+01	1.35592e+00	-9.75436e-01	-1.39115e+00	-7.75207e+00	-1.26581e+00	-3.95187e+00	-2.98445e+00	-8.22318e+00	-1.32786e+01	-1.79028e+01	2.12865e-02	2.05462e-01	2.48973e+03	-2.33604e+01	8.32599e-01	8.85134e-01	1.02435e-01	6.11121e-02	6.45016e-01	3.65653e+00	4.24317e-01	1.02020e+00	9.88629e-01	1.17367e+00	3.81926e+00	5.02014e+00	1.89817e-02	1.51586e-01	2.07146e+01	6.17914e-02	1.59370e-02	1.69428e-02	2.30477e-03	5.38759e-02	8.16661e-01	8.68191e-01
4.11100e+03	1.49818e+01	1.35555e+00	-9.75770e-01	-1.39058e+00	-7.74742e+00	-1.26544e+00	-3.95587e+00	-2.98803e+00	-8.22594e+00	-1.32778e+01	-1.78996e+01	2.13016e-02	2.05627e-01	2.48978e+03	-2.33602e+01	8.32564e-01	8.85528e-01	1.02716e-01	6.12236e-02	6.44561e-01	3.65502e+00	4.24043e-01	1.04108e+00	1.00534e+00	1.18495e+00	3.81565e+00	5.01404e+00	1.90001e-02	1.51753e-01	2.07702e+01	6.13716e-02	1.58123e-02	1.68182e-02	2.30154e-03	5.38738e-02	8.16752e-01	8.68710e-01
4.11000e+03	1.49781e+01	1.35554e+00	-9.76278e-01	-1.39057e+00	-7.74742e+00	-1.26544e+00	-3.94832e+00	-2.98088e+00	-8.21851e+00	-1.32701e+01	-1.78921e+01	2.13538e-02	2.06150e-01	2.48976e+03	-2.33571e+01	8.32125e-01	8.85491e-01	1.02715e-01	6.12474e-02	6.44527e-01	3.65501e+00	4.24043e-01	1.02586e+00	9.90154e-01	1.17232e+00	3.81203e+00	5.01156e+00	1.90143e-02	1.51811e-01	2.07708e+01	6.06560e-02	1.59889e-02	1.70142e-02	2.33954e-03	5.43397e-02	8.16136e-01	8.68477e-01
4.10900e+03	1.49745e+01	1.35553e+00	-9.76786e-01	-1.39057e+00	-7.74742e+00	-1.26545e+00	-3.94141e+00	-2.97438e+00	-8.21174e+00	-1.32629e+01	-1.78853e+01	2.14060e-02	2.06674e-01	2.48975e+03	-2.33597e+01	8.32476e-01	8.86297e-01	1.02713e-01	6.12713e-02	6.44493e-01	3.65499e+00	4.24043e-01	1.01408e+00	9.78298e-01	1.16242e+00	3.80910e+00	5.00947e+00	1.90285e-02	1.51868e-01	2.07713e+01	6.22604e-02	1.61025e-02	1.71433e-02	2.37751e-03	5.48059e-02	8.16374e-01	8.69153e-01
4.10800e+03	1.49708e+01	1.35526e+00	-9.77155e-01	-1.39028e+00	-7.74445e+00	-1.26538e+00	-3.94507e+00	-2.97784e+00	-8.21468e+00	-1.32635e+01	-1.78844e+01	2.14210e-02	2.06838e-01	2.48978e+03	-2.33590e+01	8.32381e-01	8.86627e-01	1.02811e-01	6.13328e-02	6.43933e-01	3.65249e+00	4.23678e-01	1.03246e+00	9.94129e-01	1.17443e+00	3.80717e+00	5.00500e+00	1.90470e-02	1.52037e-01	2.07948e+01	6.18739e-02	1.57888e-02	1.68177e-02	2.37402e-03	5.48009e-02	8.16593e-01	8.69809e-01
4.10700e+03	1.49672e+01	1.35515e+00	-9.77660e-01	-1.39339e+00	-7.73433e+00	-1.26609e+00	-3.94760e+00	-2.98060e+00	-8.21971e+00	-1.32557e+01	-1.78751e+01	2.14360e-02	2.07003e-01	2.48979e+03	-2.33575e+01	8.32177e-01	8.86841e-01	1.02750e-01	6.13034e-02	6.47678e-01	3.65735e+00	4.23648e-01	1.04419e+00	1.00591e+00	1.19775e+00	3.80048e+00	4.99859e+00	1.90656e-02	1.52206e-01	2.07864e+01	5.92155e-02	1.56366e-02	1.66638e-02	2.37038e-03	5.47965e-02	8.16540e-01	8.70177e-01
4.10600e+03	1.49636e+01	1.35457e+00	-9.77861e-01	-1.39363e+00	-7.73624e+00	-1.26677e+00	-3.95965e+00	-2.99170e+00	-8.23122e+00	-1.32694e+01	-1.78890e+01	2.14140e-02	2.06811e-01	2.48989e+03	-2.33585e+01	8.32290e-01	8.87393e-01	1.03047e-01	6.14516e-02	6.46663e-01	3.65352e+00	4.23271e-01	1.07963e+00	1.03607e+00	1.22460e+00	3.81153e+00	5.00523e+00	1.90884e-02	1.52485e-01	2.08497e+01	6.33938e-02	1.62382e-02	1.73133e-02	2.32559e-03	5.43256e-02	8.16052e-01	8.70080e-01
4.10500e+03	1.49599e+01	1.35456e+00	-9.78369e-01	-1.39363e+00	-7.73624e+00	-1.26677e+00	-3.95082e+00	-2.98328e+00	-8.22252e+00	-1.32604e+01	-1.78802e+01	2.14661e-02	2.07334e-01	2.48987e+03	-2.33583e+01	8.32283e-01	8.87819e-01	1.03046e-01	6.14755e-02	6.46628e-01	3.65350e+00	4.23271e-01	1.05837e+00	1.01496e+00	1.20576e+00	3.80648e+00	5.00165e+00	1.91027e-02	1.52543e-01	2.08502e+01	6.19293e-02	1.59657e-02	1.70312e-02	2.36341e-03	5.47915e-02	8.16318e-01	8.70788e-01
4.10400e+03	1.49563e+01	1.35455e+00	-9.78878e-01	-1.39362e+00	-7.73624e+00	-1.26677e+00	-3.94303e+00	-2.97591e+00	-8.21486e+00	-1.32524e+01	-1.78726e+01	2.15183e-02	2.07858e-01	2.48985e+03	-2.33582e+01	8.32281e-01	8.88249e-01	1.03044e-01	6.14994e-02	6.46594e-01	3.65349e+00	4.23271e-01	1.04240e+00	9.99056e-01	1.19166e+00	3.80275e+00	4.99902e+00	1.91171e-02	1.52601e-01	2.08507e+01	6.14775e-02	1.57563e-02	1.68158e-02	2.40121e-03	5.52575e-02	8.16524e-01	8.71433e-01
4.10300e+03	1.49526e+01	1.35428e+00	-9.79243e-01	-1.39376e+00	-7.73471e+00	-1.26714e+00	-3.94572e+00	-2.97839e+00	-8.21731e+00	-1.32534e+01	-1.78729e+01	2.15333e-02	2.08024e-01	2.48989e+03	-2.33568e+01	8.32062e-01	8.88448e-01	1.03143e-01	6.15664e-02	6.46011e-01	3.65050e+00	4.22993e-01	1.05542e+00	1.00989e+00	1.20095e+00	3.80173e+00	4.99574e+00	1.91358e-02	1.52771e-01	2.08745e+01	6.22362e-02	1.60004e-02	1.70847e-02	2.39752e-03	5.52530e-02	8.16061e-01	8.71364e-01
4.10200e+03	1.49490e+01	1.35427e+00	-9.79752e-01	-1.39375e+00	-7.73471e+00	-1.26714e+00	-3.93801e+00	-2.97108e+00	-8.20972e+00	-1.32455e+01	-1.78653e+01	2.15855e-02	2.08548e-01	2.48987e+03	-2.33568e+01	8.32063e-01	8.88883e-01	1.03141e-01	6.15904e-02	6.45977e-01	3.65049e+00	4.22993e-01	1.03943e+00	9.93992e-01	1.18700e+00	3.79798e+00	4.99312e+00	1.91501e-02	1.52829e-01	2.08747e+01	6.09435e-02	1.60187e-02	1.71124e-02	2.43531e-03	5.57191e-02	8.16044e-01	8.71771e-01
4.10100e+03	1.49453e+01	1.35426e+00	-9.80261e-01	-1.39374e+00	-7.73470e+00	-1.26714e+00	-3.93091e+00	-2.96440e+00	-8.20276e+00	-1.32382e+01	-1.78583e+01	2.16376e-02	2.09072e-01	2.48985e+03	-2.33559e+01	8.31949e-01	8.89194e-01	1.03140e-01	6.16143e-02	6.45943e-01	3.65047e+00	4.22993e-01	1.02649e+00	9.81088e-01	1.17571e+00	3.79497e+00	4.99100e+00	1.91646e-02	1.52887e-01	2.08753e+01	6.27656e-02	1.59451e-02	1.70422e-02	2.47307e-03	5.61854e-02	8.16004e-01	8.72152e-01
4.10000e+03	1.49417e+01	1.35378e+00	-9.80529e-01	-1.40264e+00	-7.73992e+00	-1.27514e+00	-3.97088e+00	-3.00367e+00	-8.25078e+00	-1.32832e+01	-1.79103e+01	2.15045e-02	2.07809e-01	2.48995e+03	-2.33578e+01	8.32237e-01	8.89936e-01	1.03458e-01	6.16568e-02	6.66010e-01	3.64778e+00	4.54135e-01	1.12935e+00	1.08312e+00	1.30996e+00	3.82859e+00	5.02439e+00	1.92005e-02	1.53500e-01	2.09257e+01	6.23260e-02	1.59822e-02	1.70902e-02	2.30404e-03	5.43084e-02	8.16255e-01	8.72846e-01
4.09900e+03	1.49380e+01	1.35377e+00	-9.81038e-01	-1.40264e+00	-7.73992e+00	-1.27515e+00	-3.96026e+00	-2.99346e+00	-8.24029e+00	-1.32724e+01	-1.78998e+01	2.15565e-02	2.08333e-01	2.48993e+03	-2.33565e+01	8.32076e-01	8.90198e-01	1.03456e-01	6.16807e-02	6.65977e-01	3.64777e+00	4.54135e-01	1.10070e+00	1.05427e+00	1.28189e+00	3.82020e+00	5.01747e+00	1.92151e-02	1.53559e-01	2.09261e+01	6.09708e-02	1.58419e-02	1.69487e-02	2.34146e-03	5.47742e-02	8.16234e-01	8.73250e-01
4.09800e+03	1.49344e+01	1.35376e+00	-9.81547e-01	-1.40263e+00	-7.73992e+00	-1.27515e+00	-3.95130e+00	-2.98492e+00	-8.23147e+00	-1.32632e+01	-1.78909e+01	2.16085e-02	2.08857e-01	2.48991e+03	-2.33555e+01	8.31922e-01	8.90469e-01	1.03455e-01	6.17047e-02	6.65944e-01	3.64775e+00	4.54135e-01	1.08019e+00	1.03362e+00	1.26210e+00	3.81433e+00	5.01267e+00	1.92296e-02	1.53617e-01	2.09265e+01	6.25019e-02	1.61155e-02	1.72496e-02	2.37895e-03	5.52401e-02	8.15807e-01	8.73219e-01
4.09700e+03	1.49308e+01	1.35381e+00	-9.82060e-01	-1.40173e+00	-7.74223e+00	-1.27473e+00	-3.96997e+00	-3.00410e+00	-8.24962e+00	-1.32840e+01	-1.79124e+01	2.15503e-02	2.08316e-01	2.48990e+03	-2.33561e+01	8.31984e-01	8.90969e-01	1.03340e-01	6.16611e-02	6.64485e-01	3.64736e+00	4.53219e-01	1.12467e+00	1.08138e+00	1.29538e+00	3.82992e+00	5.02424e+00	1.92565e-02	1.54003e-01	2.09021e+01	6.33565e-02	1.60354e-02	1.71722e-02	2.29377e-03	5.43131e-02	8.15949e-01	8.73797e-01
4.09600e+03	1.49271e+01	1.35380e+00	-9.82570e-01	-1.40173e+00	-7.74222e+00	-1.27473e+00	-3.96012e+00	-2.99467e+00	-8.23990e+00	-1.32740e+01	-1.79026e+01	2.16023e-02	2.08840e-01	2.48988e+03	-2.33546e+01	8.31782e-01	8.91187e-01	1.03339e-01	6.16852e-02	6.64452e-01	3.64734e+00	4.53219e-01	1.10090e+00	1.05708e+00	1.27376e+00	3.82279e+00	5.01862e+00	1.92711e-02	1.54061e-01	2.09024e+01	6.12061e-02	1.58280e-02	1.69586e-02	2.33123e-03	5.47790e-02	8.15954e-01	8.74229e-01
4.09500e+03	1.49235e+01	1.35410e+00	-9.83282e-01	-1.40028e+00	-7.74292e+00	-1.27351e+00	-3.95959e+00	-2.99532e+00	-8.23870e+00	-1.32739e+01	-1.79028e+01	2.16179e-02	2.09011e-01	2.48980e+03	-2.33569e+01	8.32075e-01	8.91936e-01	1.03516e-01	6.18530e-02	6.64764e-01	3.64426e+00	4.53798e-01	1.09937e+00	1.05964e+00	1.26838e+00	3.82013e+00	5.01451e+00	1.92896e-02	1.54228e-01	2.09359e+01	6.42265e-02	1.61868e-02	1.73513e-02	2.32831e-03	5.47823e-02	8.15888e-01	8.74585e-01
4.09400e+03	1.49198e+01	1.35419e+00	-9.83836e-01	-1.40122e+00	-7.74089e+00	-1.27466e+00	-3.95956e+00	-2.99594e+00	-8.23979e+00	-1.32717e+01	-1.79009e+01	2.16333e-02	2.09181e-01	2.48977e+03	-2.33556e+01	8.31927e-01	8.92214e-01	1.03458e-01	6.18337e-02	6.64559e-01	3.64149e+00	4.54254e-01	1.10037e+00	1.06197e+00	1.27270e+00	3.81489e+00	5.00865e+00	1.93081e-02	1.54395e-01	2.09221e+01	6.15815e-02	1.57668e-02	1.69094e-02	2.32513e-03	5.47860e-02	8.16160e-01	8.75304e-01
4.09300e+03	1.49162e+01	1.35418e+00	-9.84345e-01	-1.40121e+00	-7.74089e+00	-1.27466e+00	-3.95085e+00	-2.98764e+00	-8.23122e+00	-1.32628e+01	-1.78922e+01	2.16854e-02	2.09706e-01	2.48975e+03	-2.33552e+01	8.31850e-01	8.92568e-01	1.03457e-01	6.18578e-02	6.64526e-01	3.64147e+00	4.54254e-01	1.08206e+00	1.04301e+00	1.25604e+00	3.80975e+00	5.00463e+00	1.93226e-02	1.54454e-01	2.09227e+01	6.22723e-02	1.59581e-02	1.71228e-02	2.36275e-03	5.52523e-02	8.15892e-01	8.75445e-01
4.09200e+03	1.49125e+01	1.35404e+00	-9.84767e-01	-1.40024e+00	-7.74241e+00	-1.27392e+00	-3.95227e+00	-2.98914e+00	-8.23168e+00	-1.32655e+01	-1.78950e+01	2.17008e-02	2.09877e-01	2.48976e+03	-2.33552e+01	8.31846e-01	8.93000e-01	1.03417e-01	6.18662e-02	6.64341e-01	3.63856e+00	4.54233e-01	1.09002e+00	1.04969e+00	1.25741e+00	3.81150e+00	5.00371e+00	1.93412e-02	1.54622e-01	2.09189e+01	6.23426e-02	1.59726e-02	1.71466e-02	2.35960e-03	5.52541e-02	8.15874e-01	8.75854e-01
4.09100e+03	1.49089e+01	1.35403e+00	-9.85277e-01	-1.40023e+00	-7.74241e+00	-1.27392e+00	-3.94392e+00	-2.98120e+00	-8.22347e+00	-1.32570e+01	-1.78867e+01	2.17530e-02	2.10402e-01	2.48974e+03	-2.33544e+01	8.31721e-01	8.93302e-01	1.03416e-01	6.18903e-02	6.64308e-01	3.63854e+00	4.54233e-01	1.07276e+00	1.03204e+00	1.24229e+00	3.80643e+00	4.99980e+00	1.93557e-02	1.54681e-01	2.09194e+01	6.31141e-02	1.61959e-02	1.73951e-02	2.39727e-03	5.57207e-02	8.15525e-01	8.75907e-01
4.09000e+03	1.49052e+01	1.35402e+00	-9.85787e-01	-1.40022e+00	-7.74241e+00	-1.27392e+00	-3.93625e+00	-2.97395e+00	-8.21593e+00	-1.32491e+01	-1.78792e+01	2.18052e-02	2.10928e-01	2.48972e+03	-2.33527e+01	8.31516e-01	8.93519e-01	1.03414e-01	6.19144e-02	6.64275e-01	3.63853e+00	4.54233e-01	1.05849e+00	1.01744e+00	1.22970e+00	3.80232e+00	4.99662e+00	1.93702e-02	1.54740e-01	2.09197e+01	6.27860e-02	1.58281e-02	1.70084e-02	2.43496e-03	5.61874e-02	8.15688e-01	8.76511e-01
4.08900e+03	1.49016e+01	1.35403e+00	-9.86279e-01	-1.40050e+00	-7.73195e+00	-1.27443e+00	-3.95598e+00	-2.99409e+00	-8.23563e+00	-1.32582e+01	-1.78850e+01	2.17472e-02	2.10388e-01	2.48972e+03	-2.33536e+01	8.31609e-01	8.94055e-01	1.03163e-01	6.17978e-02	6.62992e-01	3.63695e+00	4.53867e-01	1.10979e+00	1.07110e+00	1.27270e+00	3.80047e+00	4.99103e+00	1.93973e-02	1.55129e-01	2.08703e+01	6.16569e-02	1.61740e-02	1.73886e-02	2.34983e-03	5.52582e-02	8.15435e-01	8.76667e-01
4.08800e+03	1.48980e+01	1.35402e+00	-9.86789e-01	-1.40049e+00	-7.73195e+00	-1.27443e+00	-3.94663e+00	-2.98515e+00	-8.22641e+00	-1.32486e+01	-1.78757e+01	2.17994e-02	2.10913e-01	2.48970e+03	-2.33547e+01	8.31784e-01	8.94682e-01	1.03162e-01	6.18220e-02	6.62960e-01	3.63693e+00	4.53867e-01	1.08780e+00	1.04850e+00	1.25333e+00	3.79553e+00	4.98761e+00	1.94118e-02	1.55189e-01	2.08707e+01	6.27006e-02	1.58207e-02	1.70172e-02	2.38753e-03	5.57248e-02	8.15964e-01	8.77664e-01
4.08700e+03	1.48943e+01	1.35401e+00	-9.87299e-01	-1.40049e+00	-7.73195e+00	-1.27444e+00	-3.93838e+00	-2.97732e+00	-8.21830e+00	-1.32402e+01	-1.78676e+01	2.18515e-02	2.11439e-01	2.48968e+03	-2.33522e+01	8.31431e-01	8.94740e-01	1.03160e-01	6.18462e-02	6.62927e-01	3.63692e+00	4.53867e-01	1.07100e+00	1.03124e+00	1.23852e+00	3.79164e+00	4.98484e+00	1.94263e-02	1.55248e-01	2.08710e+01	6.29868e-02	1.60623e-02	1.72854e-02	2.42522e-03	5.61917e-02	8.15369e-01	8.77454e-01
4.08600e+03	1.48907e+01	1.35400e+00	-9.87810e-01	-1.40048e+00	-7.73195e+00	-1.27444e+00	-3.93077e+00	-2.97012e+00	-8.21082e+00	-1.32324e+01	-1.78600e+01	2.19037e-02	2.11966e-01	2.48967e+03	-2.33529e+01	8.31531e-01	8.95285e-01	1.03159e-01	6.18703e-02	6.62894e-01	3.63690e+00	4.53867e-01	1.05690e+00	1.01677e+00	1.22607e+00	3.78833e+00	4.98246e+00	1.94409e-02	1.55307e-01	2.08717e+01	6.29102e-02	1.59237e-02	1.71446e-02	2.46287e-03	5.66587e-02	8.15607e-01	8.78140e-01
4.08500e+03	1.48870e+01	1.35399e+00	-9.88320e-01	-1.40047e+00	-7.73195e+00	-1.27444e+00	-3.92359e+00	-2.96336e+00	-8.20377e+00	-1.32250e+01	-1.78530e+01	2.19560e-02	2.12492e-01	2.48965e+03	-2.33533e+01	8.31578e-01	8.95774e-01	1.03157e-01	6.18946e-02	6.62862e-01	3.63689e+00	4.53867e-01	1.04452e+00	1.00407e+00	1.21516e+00	3.78539e+00	4.98033e+00	1.94555e-02	1.55366e-01	2.08722e+01	6.31447e-02	1.59716e-02	1.72044e-02	2.50051e-03	5.71259e-02	8.15607e-01	8.78570e-01
4.08400e+03	1.48834e+01	1.35398e+00	-9.88831e-01	-1.40046e+00	-7.73195e+00	-1.27445e+00	-3.91675e+00	-2.95693e+00	-8.19706e+00	-1.32180e+01	-1.78462e+01	2.20082e-02	2.13019e-01	2.48963e+03	-2.33514e+01	8.31307e-01	8.95921e-01	1.03156e-01	6.19188e-02	6.62829e-01	3.63687e+00	4.53867e-01	1.03337e+00	9.92644e-01	1.20533e+00	3.78274e+00	4.97839e+00	1.94701e-02	1.55426e-01	2.08724e+01	6.27961e-02	1.60694e-02	1.73184e-02	2.53817e-03	5.75933e-02	8.15238e-01	8.78603e-01
4.08300e+03	1.48797e+01	1.35397e+00	-9.89341e-01	-1.40046e+00	-7.73195e+00	-1.27445e+00	-3.91016e+00	-2.95076e+00	-8.19061e+00	-1.32112e+01	-1.78397e+01	2.20605e-02	2.13546e-01	2.48961e+03	-2.33518e+01	8.31365e-01	8.96422e-01	1.03155e-01	6.19430e-02	6.62796e-01	3.63686e+00	4.53867e-01	1.02317e+00	9.82177e-01	1.19633e+00	3.78031e+00	4.97660e+00	1.94846e-02	1.55485e-01	2.08728e+01	6.21653e-02	1.60824e-02	1.73408e-02	2.57585e-03	5.80609e-02	8.15282e-01	8.79081e-01
4.08200e+03	1.48761e+01	1.35397e+00	-9.89918e-01	-1.40420e+00	-7.72035e+00	-1.27539e+00	-3.92110e+00	-2.96220e+00	-8.20478e+00	-1.32103e+01	-1.78374e+01	2.20385e-02	2.13357e-01	2.48960e+03	-2.33521e+01	8.31470e-01	8.96975e-01	1.03062e-01	6.18770e-02	6.65379e-01	3.64051e+00	4.54237e-01	1.05497e+00	1.01596e+00	1.23709e+00	3.77670e+00	4.97195e+00	1.95083e-02	1.55773e-01	2.08555e+01	6.37669e-02	1.60276e-02	1.72904e-02	2.53021e-03	5.75842e-02	8.15442e-01	8.79684e-01
4.08100e+03	1.48724e+01	1.35417e+00	-9.90571e-01	-1.40403e+00	-7.71322e+00	-1.27527e+00	-3.92191e+00	-2.96396e+00	-8.20563e+00	-1.32038e+01	-1.78288e+01	2.20538e-02	2.13527e-01	2.48955e+03	-2.33508e+01	8.31287e-01	8.97217e-01	1.03100e-01	6.19449e-02	6.64798e-01	3.64159e+00	4.53866e-01	1.05895e+00	1.02294e+00	1.23859e+00	3.77101e+00	4.96603e+00	1.95274e-02	1.55945e-01	2.08594e+01	6.23176e-02	1.60779e-02	1.73531e-02	2.52638e-03	5.75813e-02	8.15209e-01	8.79863e-01
4.08000e+03	1.48688e+01	1.35399e+00	-9.90972e-01	-1.40357e+00	-7.71817e+00	-1.27504e+00	-3.92401e+00	-2.96604e+00	-8.20734e+00	-1.32107e+01	-1.78372e+01	2.20691e-02	2.13696e-01	2.48957e+03	-2.33512e+01	8.31311e-01	8.97682e-01	1.03095e-01	6.19755e-02	6.64299e-01	3.64053e+00	4.53522e-01	1.06977e+00	1.03174e+00	1.24435e+00	3.78265e+00	4.97568e+00	1.95466e-02	1.56119e-01	2.08629e+01	6.26324e-02	1.60053e-02	1.72831e-02	2.52250e-03	5.75777e-02	8.15305e-01	8.80399e-01
4.07900e+03	1.48652e+01	1.35399e+00	-9.91466e-01	-1.40236e+00	-7.72491e+00	-1.27405e+00	-3.92480e+00	-2.96725e+00	-8.20743e+00	-1.32180e+01	-1.78465e+01	2.20845e-02	2.13867e-01	2.48955e+03	-2.33518e+01	8.31384e-01	8.98201e-01	1.03007e-01	6.19492e-02	6.64364e-01	3.64120e+00	4.53789e-01	1.07353e+00	1.03591e+00	1.24339e+00	3.79451e+00	4.98640e+00	1.95656e-02	1.56291e-01	2.08458e+01	6.30212e-02	1.59531e-02	1.72351e-02	2.51884e-03	5.75753e-02	8.15431e-01	8.80966e-01
4.07800e+03	1.48615e+01	1.35398e+00	-9.91978e-01	-1.40235e+00	-7.72491e+00	-1.27406e+00	-3.91665e+00	-2.95951e+00	-8.19940e+00	-1.32097e+01	-1.78385e+01	2.21367e-02	2.14394e-01	2.48953e+03	-2.33503e+01	8.31164e-01	8.98405e-01	1.03006e-01	6.19735e-02	6.64331e-01	3.64119e+00	4.53789e-01	1.05601e+00	1.01790e+00	1.22815e+00	3.78938e+00	4.98243e+00	1.95803e-02	1.56351e-01	2.08464e+01	6.24644e-02	1.60982e-02	1.74005e-02	2.55643e-03	5.80431e-02	8.15066e-01	8.81004e-01
4.07700e+03	1.48579e+01	1.35413e+00	-9.92574e-01	-1.40205e+00	-7.72131e+00	-1.27396e+00	-3.91822e+00	-2.96187e+00	-8.20094e+00	-1.32075e+01	-1.78353e+01	2.21520e-02	2.14564e-01	2.48949e+03	-2.33493e+01	8.31044e-01	8.98715e-01	1.02988e-01	6.19809e-02	6.63782e-01	3.63919e+00	4.53417e-01	1.06403e+00	1.02840e+00	1.23385e+00	3.78465e+00	4.97637e+00	1.95994e-02	1.56525e-01	2.08398e+01	6.28002e-02	1.60966e-02	1.74074e-02	2.55260e-03	5.80391e-02	8.14947e-01	8.81308e-01
4.07600e+03	1.48542e+01	1.35412e+00	-9.93086e-01	-1.40204e+00	-7.72131e+00	-1.27396e+00	-3.91031e+00	-2.95437e+00	-8.19316e+00	-1.31994e+01	-1.78275e+01	2.22043e-02	2.15092e-01	2.48947e+03	-2.33512e+01	8.31310e-01	8.99444e-01	1.02987e-01	6.20051e-02	6.63749e-01	3.63918e+00	4.53417e-01	1.04753e+00	1.01123e+00	1.21947e+00	3.78072e+00	4.97352e+00	1.96141e-02	1.56585e-01	2.08401e+01	6.39934e-02	1.61089e-02	1.74291e-02	2.59022e-03	5.85073e-02	8.15201e-01	8.82015e-01
4.07500e+03	1.48506e+01	1.35411e+00	-9.93598e-01	-1.40204e+00	-7.72131e+00	-1.27397e+00	-3.90309e+00	-2.94757e+00	-8.18608e+00	-1.31919e+01	-1.78204e+01	2.22566e-02	2.15621e-01	2.48945e+03	-2.33490e+01	8.30994e-01	8.99544e-01	1.02986e-01	6.20295e-02	6.63716e-01	3.63916e+00	4.53417e-01	1.03427e+00	9.97474e-01	1.20789e+00	3.77756e+00	4.97122e+00	1.96288e-02	1.56645e-01	2.08404e+01	6.38220e-02	1.61952e-02	1.75311e-02	2.62785e-03	5.89756e-02	8.14799e-01	8.82013e-01
4.07400e+03	1.48469e+01	1.35410e+00	-9.94109e-01	-1.40203e+00	-7.72131e+00	-1.27397e+00	-3.89630e+00	-2.94119e+00	-8.17942e+00	-1.31850e+01	-1.78137e+01	2.23089e-02	2.16149e-01	2.48944e+03	-2.33482e+01	8.30897e-01	8.99880e-01	1.02984e-01	6.20538e-02	6.63683e-01	3.63915e+00	4.53417e-01	1.02278e+00	9.85572e-01	1.19783e+00	3.77485e+00	4.96924e+00	1.96435e-02	1.56705e-01	2.08409e+01	6.17288e-02	1.60061e-02	1.73350e-02	2.66545e-03	5.94440e-02	8.14891e-01	8.82545e-01
4.07300e+03	1.48433e+01	1.35406e+00	-9.94554e-01	-1.40269e+00	-7.72961e+00	-1.27508e+00	-3.90786e+00	-2.95304e+00	-8.19207e+00	-1.32046e+01	-1.78370e+01	2.22870e-02	2.15959e-01	2.48943e+03	-2.33494e+01	8.31049e-01	9.00487e-01	1.02813e-01	6.19859e-02	6.62822e-01	3.63669e+00	4.53318e-01	1.05795e+00	1.02154e+00	1.23178e+00	3.79447e+00	4.98720e+00	1.96675e-02	1.56998e-01	2.08088e+01	6.34408e-02	1.60696e-02	1.74123e-02	2.61949e-03	5.89614e-02	8.14979e-01	8.83075e-01
